name,company_id,customer_id,subscription_id,mrr,arr,discount_count,currency,interval
NORDFABRIK AG,co_76f35668-20ac-48e6-962d-45488a9c0cd1,cus_T4nd7PkJ1zzHde,sub_1S8i03KojVEYZPlXeCKIXxm9,199,,0.0,eur,month
Gigs,co_402d7833-e6e9-4b7f-bb77-7be6586d1a1e,cus_T4slNcZfPyIILp,sub_1S8j1xKojVEYZPlXGCFKYx9Q,199,,0.0,eur,month
Plum,co_8a8f9c99-5e67-4082-b05c-6ab77bd9e80d,cus_T4tNd7FCKvUydD,sub_1S8jawKojVEYZPlXqDpFkGn1,199,,0.0,eur,month
Crio Digital Ltd,co_bb18066e-09c4-4d26-b04e-9699483d5325,cus_T4tNi5sVM7jISh,sub_1S8jhfKojVEYZPlXr3AUKsPJ,89,,0.0,eur,month
Siege,co_0feabcdb-0064-406a-a24e-ef728c55f9d0,cus_Sbl0y6zT1RW40j,sub_1S8n34KojVEYZPlX6R7xXMPv,1373,,0.0,usd,month
EmberTribe,co_7c4df7e3-bfa2-448b-9717-1bd862f3b9c7,cus_Sr6xyiZByuWrBf,sub_1S8yWLKojVEYZPlX8cKJkeJt,76,,0.0,eur,month
TEAM99,co_80a718df-cad6-4a8e-b40e-44fd0393b6fe,cus_T58y0l3rSipVs3,sub_1S8yhlKojVEYZPlXWNYGTpxn,89,,0.0,eur,month
lovable,co_19c94fb9-cd55-43a9-9e56-9670ac90efc6,cus_T5903gkrWtoicu,sub_1S8z5oKojVEYZPlXmleJeSBG,89,,0.0,eur,month
beFranz,co_710ffb18-5716-43a7-ac3f-ca82e0ff35d6,cus_T5AbeLS3fMmQ23,sub_1S90GzKojVEYZPlX2y0WMo6w,89,,0.0,eur,month
Pan Macmillan,co_0bf59e5e-3209-4dc9-9155-fe4191a752d0,cus_SyTgWB5ja5jpHH,sub_1S90drKojVEYZPlXm0vYdRam,199,,0.0,eur,month
TEAM99,co_24de99b4-6b98-46e8-a551-19fdd44ab597,cus_T5BRJjVKaiaFiK,sub_1S91A2KojVEYZPlX7yUJVWCh,89,,0.0,eur,month
Twini,co_2b8527b5-7211-40f2-8250-52f729ff009a,cus_T5Eosb5kz7GtiK,sub_1S94MSKojVEYZPlXFPRu1bww,89,,0.0,eur,month
Narrative Industries,co_0ce588ae-18c1-426a-b899-b1e666a70efa,cus_T5CofHZjbyMraQ,sub_1S953pKojVEYZPlXPMkSq6w1,89,,0.0,eur,month
Brick Digital,co_965168f3-80c4-42a8-8f5e-95f4f86f2391,cus_T5GHLHXOJW1jQp,sub_1S95lAKojVEYZPlXhja6V4RC,199,,0.0,eur,month
RH Blake,co_8feab397-b694-4d7c-ace7-70967d8830fe,cus_T5HSZ2mOb8p01q,sub_1S96v5KojVEYZPlXkIdRQKQu,89,,0.0,usd,month
,,cus_Ss0pLukx75xbqE,sub_1S98ZvKojVEYZPlX4yHGPdCo,199,,0.0,eur,month
DBMS,co_c98b937b-02e9-4921-8b7d-5adfbd0a8094,cus_T5JE0wJUltEzQA,sub_1S98jpKojVEYZPlX3fBPSqAH,89,,0.0,eur,month
BeOne Medicines,co_a232f7d0-464b-411b-9358-cdb76591077c,cus_T5JNpJ9ywgjwnR,sub_1S98lUKojVEYZPlXK0jhP6yT,199,,0.0,eur,month
Ramp,co_6d5de49f-8ba5-4ec3-8400-18f483985ef2,cus_T5L30bgMbBdcuP,sub_1S9AOYKojVEYZPlXlSzjGfEe,199,,0.0,eur,month
Bildstark,co_d1e17a25-eb47-461b-a3d0-1b3ee3763894,cus_T5MVYQdPdN6qD6,sub_1S9C1UKojVEYZPlXy95cKMRr,109,,0.0,eur,month
Dofollow Inc.,co_e0c1ad83-ca58-49a4-9d0c-9bf27a976bc6,cus_T5ZyYnbSzbNC7H,sub_1S9OovKojVEYZPlXWDL7HMP8,400,,0.0,eur,month
Signal & Light,co_d6e88d53-90c3-4938-80a5-f2dc65e4400a,cus_T5pmP9Nqy28wXs,sub_1S9e7UKojVEYZPlXDTMC8dGj,89,,0.0,eur,month
Aurora Expeditions,co_ce552b14-4291-416d-a04d-7d6b9429d322,cus_T68FiC6N9sTpYQ,sub_1SA0HbKojVEYZPlXYOxpq6sd,199,,0.0,eur,month
ImageKit.io,co_ddfcd4dc-9f1e-4fbd-9fff-6175730b4405,cus_T6H01xvBRIQBek,sub_1SA4UGKojVEYZPlXV8WGUTUF,89,,0.0,eur,month
Bonzer,co_b7ac4580-3c27-4061-a1c9-d45771132cb4,cus_T6Ibs3QB4FA2MN,sub_1SA60eKojVEYZPlXaKagiP71,1350,,0.0,eur,month
ultrabold,co_e39d0fa6-9566-45ba-85bc-7948d80ab1bd,cus_T6Ixh3kqzoPIaV,sub_1SA6OTKojVEYZPlXYZC5XZQZ,89,,0.0,eur,month
CGTrader,co_3aba6cd6-f364-43ce-89e4-47c699f17ee9,cus_T6K47G956rTfrQ,sub_1SA7QrKojVEYZPlXcVvzqQRA,199,,0.0,eur,month
GeloMyrtol forte,co_d3747fae-c979-4dbd-ba76-45c51c5b90f1,cus_T6JlZhDHv5nPzn,sub_1SA7XqKojVEYZPlXy2dzeTlW,499,,0.0,eur,month
Halper,co_bf4c392d-1290-4ca0-acde-35212ac7a116,cus_T6Ki4J0FlGQlUl,sub_1SA87LKojVEYZPlXeWJFn5Ng,89,,0.0,eur,month
Glaut,co_d99cbbb7-2854-4abe-902c-3d0b710d3915,cus_T6LmKolqRwPe5D,sub_1SA96kKojVEYZPlXwerD7Jms,89,,0.0,eur,month
Balderton,co_52a2565e-34fc-4a9d-acfe-c754c5e795fb,cus_T6MRbYZfAnR64D,sub_1SA9jUKojVEYZPlX8XVDMpz5,89,,0.0,eur,month
ExRohr,co_56962a22-b3c7-483e-8579-d28f2c6f0d45,cus_T6MtWRYaamziCn,sub_1SAACiKojVEYZPlXasLsy6UC,89,,0.0,eur,month
Verisure,co_c8abe540-f1e8-4742-828e-3033c187106d,cus_T6N3HZDOQRYtPr,sub_1SAAJnKojVEYZPlXP8E6Umh2,825,9900.0,0.0,eur,year
Subgrowth.fyi,co_f34c1b12-54b3-4817-99ff-034ef716d80f,cus_T6NB1wA5NNGJKa,sub_1SAAS1KojVEYZPlXxzc5qcey,499,,0.0,eur,month
MDPI,co_b641824a-a830-44c1-9cf7-ba2257782ac4,cus_T6NCI8HIGXpwV2,sub_1SAASJKojVEYZPlXQlOJa3sM,199,,0.0,eur,month
Liquibase,co_ce422bb3-2ec2-4949-8ecf-3f6b5c360b25,cus_T4vjDwmY3LvJ0D,sub_1SABXqKojVEYZPlXXnJ7kckP,89,,0.0,usd,month
Silicon Data,co_a07e2743-08d3-4e78-9f4c-4dfc9394b9d6,cus_T6Op11fQ63fq2Z,sub_1SAC3DKojVEYZPlXmgRnxWdB,89,,0.0,eur,month
Hiltzik Strategies,co_89643d00-1e5a-4b1f-b087-1e2bc77e1aef,cus_T6PBu7IivbRAZa,sub_1SACNHKojVEYZPlXqhEW3fPK,199,,0.0,eur,month
LBASAD,co_228bd1ed-2061-4fc9-88ce-f37be58bde3f,cus_T4uG0vz3pnVNLH,sub_1SADE2KojVEYZPlXtIFmysHL,89,,0.0,eur,month
JJ Consulting,co_ffdf199e-3a22-4042-b364-4725202f0fd7,cus_T6QXj3tk2vtex9,sub_1SADigKojVEYZPlX42FPHiRq,89,,0.0,eur,month
Inbound Scope,co_5b95e937-0f79-41a9-b2bb-34b771ab212b,cus_T6TE5F0qQYVB8W,sub_1SAGLcKojVEYZPlXUPYdWIDK,89,,0.0,eur,month
Maniac,co_98708ff4-2525-4eb7-a444-156d921d4597,cus_T6TZpl6uc7t2E4,sub_1SAGqNKojVEYZPlXLJhyUS6d,89,,0.0,usd,month
Linktree,co_63ca0887-be70-45c9-9ddd-4a3f69bd9c6a,cus_SeY17eBfvVzblN,sub_1SAOxRKojVEYZPlXk147AYnE,89,,0.0,eur,month
Universität Siegen,co_0f1a9ad5-3e4f-4857-91da-f0a7b79b6303,cus_T6d0LcPKwY3WZQ,sub_1SAPmVKojVEYZPlXbeBbcmij,89,,0.0,eur,month
PREMIUM LEADS,co_88906278-d735-4c73-b3dd-c1b1afe69635,cus_T6dkFmAgl3JksN,sub_1SAQYDKojVEYZPlX5rDQo6TK,199,,0.0,eur,month
Hark,co_6abebe95-c8d3-466a-8c91-b3ba76513e3f,cus_T6dvexWBsXiP3b,sub_1SAR4RKojVEYZPlX7iPSCxjd,89,,0.0,eur,month
Trade Stays,co_84b3bac7-3947-4e6c-ac92-c682e5e57764,cus_T6ehC8cBNq8Dlq,sub_1SARQcKojVEYZPlXjT85fzhw,89,,0.0,eur,month
Omnisent,co_d2ca3a36-b8c3-4fd5-8b03-1b72bf74c6f1,cus_T6fACZKzebk3It,sub_1SARtLKojVEYZPlXaCeOw1aE,199,,0.0,eur,month
Spaceshelf,co_4f584523-4fea-425e-995a-1d4b9a4d1447,cus_T6fQIirF5TAwmc,sub_1SAS7pKojVEYZPlXolyw2UGh,89,,0.0,eur,month
SciChart,co_027e970c-943f-4457-99df-df1cce1f6e35,cus_T6fe2yPm2rOE7y,sub_1SASKWKojVEYZPlX9AhEsA4a,199,,0.0,eur,month
ZenCheck.ai,co_896f5d29-2f2c-4a59-88e5-35a87e6f7aa8,cus_T6gWqwBWDlllMU,sub_1SATC7KojVEYZPlXXmcCRWq4,89,,0.0,eur,month
STRAT7,co_346e5367-6533-4acc-9155-fa5af09ca4b0,cus_T6gf54jcJhcT4O,sub_1SATMoKojVEYZPlXynvbc6JW,89,,0.0,eur,month
Growth Gauge Inc,co_f3fa2f59-42ec-4064-b5d0-5adc1906ff6b,cus_T6jfUepWBgFIGw,sub_1SAWCBKojVEYZPlXyjVp3AlK,356,,0.0,usd,month
Remazing,co_4cf1bd93-4a96-4d64-ab4d-feb53e9bd841,cus_T6jQnjsJcOWcfi,sub_1SAWEsKojVEYZPlXQbzl8cYp,89,,0.0,eur,month
e-dvertising,co_a859c314-a0f8-4c44-baed-9b4478a4f34c,cus_SfnXTI4YIEqEf3,sub_1SAWSRKojVEYZPlXahZZq6LC,77,919.0,0.0,eur,year
Five Elms,co_949ecb85-fb02-457f-9387-b60ee7da2738,cus_T49a1ewvGIfPd9,sub_1SAX2kKojVEYZPlX4cHLfdY8,89,,0.0,usd,month
Definition,co_8032686e-0be0-4fbd-ad3e-5a6e835a8dac,cus_T6kYV400ewDt1V,sub_1SAX4iKojVEYZPlXOq9pUE94,199,,0.0,eur,month
Pod Digital,co_fba19c28-30c5-4e2e-80b4-76cd6074ddd0,cus_T6kBPeey12PHsg,sub_1SAX7WKojVEYZPlXSENUHUZY,199,,0.0,eur,month
Convert,co_460bfad0-cdbe-4ed3-a870-da63a3f3de6e,cus_T6lIGtPzNAJ50X,sub_1SAXnhKojVEYZPlX52HjaHsj,89,,0.0,eur,month
Edenly,co_58c0f2c4-63fb-4e39-96c0-23dfcb6d2aeb,cus_SqeqLqNAXx0ph9,sub_1SAYwhKojVEYZPlXF0tNkNHq,89,,0.0,eur,month
nordiek.net GmbH,co_c4fdc4f1-63e2-4d87-9d5d-3fb55a402b07,cus_T6q3KEm51vUkVc,sub_1SAcPQKojVEYZPlXnNLD2DNB,89,,0.0,eur,month
Sure Oak,co_d6783d08-952f-479c-929d-293f2ea2693c,cus_T6qCy63TKk56lv,sub_1SAcXCKojVEYZPlXZBg9ZmXK,89,,0.0,usd,month
Wildgoose,co_3227f040-0d84-4106-924d-bae9d53793c2,cus_T6qLagsniYQfID,sub_1SAcgfKojVEYZPlXseO7C3lF,89,,0.0,eur,month
Teamwire,co_c269936f-9351-48a2-876a-b82caf672d95,cus_T6gtKJRtq1Qrn1,sub_1SAleEKojVEYZPlXA6X1EFjZ,150,,0.0,eur,month
44ai,co_e3a0463c-6f4f-4e44-92ab-6ca2f0d5a171,cus_T6nbg3BoT1r9PD,sub_1SAlq5KojVEYZPlXTnCu26qb,89,,0.0,eur,month
Niels van Renselaar,co_acb49e30-42be-4f0a-b069-d92e2a297709,cus_T70yx52c6zwQP9,sub_1SAmxDKojVEYZPlXFOAdWbWa,89,,0.0,eur,month
EM Haustechnik,co_27f84bf0-b960-4a72-95e0-72b918c555c1,cus_T72CckITOeTukW,sub_1SAo9zKojVEYZPlX5lQi9FjM,77,919.0,0.0,eur,year
VRR AöR,co_38a587f1-dd84-45d4-8e11-0fc128a02a79,cus_StymEA8hmtYla2,sub_1SAoK8KojVEYZPlXX4NqVPaK,89,,0.0,eur,month
,,cus_SeGA8dSwyus7a9,sub_1SAoh6KojVEYZPlXBanJDJqX,169,2029.8,0.0,eur,year
Vercel,co_a7195611-94cf-49db-bbe5-6674928d3d93,cus_T73ZKkDsifyL3p,sub_1SApToKojVEYZPlXVsCv8yTV,89,,0.0,eur,month
Kvinta,co_5965c6ef-09b0-40a5-85ac-928d72eb8922,cus_T74itSB4BiwRTt,sub_1SAqZwKojVEYZPlX3j105zyL,89,,0.0,eur,month
Eurosender,co_27311eda-9f4f-46cf-94cb-41ff5e56c6b3,cus_T75A3kjjYsx021,sub_1SAr67KojVEYZPlX0pBtTeGZ,90,,0.0,eur,month
Aroma-Zone,co_e15156d6-6fb8-49d7-ae69-c972fe1bfb78,cus_T75QTTT6DMHAn9,sub_1SArIXKojVEYZPlXpZbip18r,89,,0.0,eur,month
Ably,co_5eac0393-2b01-4ba8-94ce-0fafbcc76e1a,cus_T777yNAjAOT04i,sub_1SAsxEKojVEYZPlXB7lPEbKo,89,,0.0,eur,month
Olympus Lab,co_2e44e5e3-f6f9-42ec-a0ca-36cbe5c396dc,cus_T75Z8YzXGBcNA8,sub_1SAtIjKojVEYZPlXQuxrg4xq,89,,0.0,eur,month
Upcraftq,co_e7e8f8ab-1478-4bc2-9b58-c918320b04db,cus_T77d2mx1Bhibq9,sub_1SAtOmKojVEYZPlXF8iEWefS,89,,0.0,usd,month
Wizville,co_e0eb90aa-2c7d-4a02-901e-a0b2f4b185b7,cus_SmPjmXJ6kGqo42,sub_1SAubRKojVEYZPlXQ9X6VHp8,89,,0.0,eur,month
1Komma5,co_5bfee81d-2fa5-450c-ba25-d4b4b845a58c,cus_T79BldMbmbXPOd,sub_1SAuyiKojVEYZPlXUxjcISMz,450,,0.0,eur,month
Canopy Management,co_3a78423b-1121-4d3e-9159-51bf0719c78b,cus_T7B2oC5UkxJgcc,sub_1SAxITKojVEYZPlXWrMETEO8,89,,0.0,usd,month
wknd,co_924b5511-76a3-4974-ab7d-82f5d1796e73,cus_T6WomuTmTs0kbn,sub_1SB31WKojVEYZPlXGTpNzQHz,199,,0.0,eur,month
Digital Gravity,co_4b0af7a6-9df4-4cfa-a4f9-577f2ef0af82,cus_T776IBboYAbG5S,sub_1SB9f3KojVEYZPlXpvWr8oTA,89,,0.0,eur,month
third of life gmbh,co_db937c74-36f9-4a95-bf5f-733876931936,cus_T6FyDqGP9kjOJo,sub_1SBAACKojVEYZPlXvhszyf2B,89,,0.0,eur,month
Tomorrow.io,co_cc89e102-d4a3-40b7-87b9-909ea69314b6,cus_T7QA2kTQDRws4k,sub_1SBBLjKojVEYZPlXAsqW5XlC,89,,0.0,eur,month
Digital PR,co_37d2c390-93a6-4e83-934f-9bd4002b24eb,cus_T7QbY6gNxKr9YJ,sub_1SBBmKKojVEYZPlXvwurk9Cp,89,,0.0,eur,month
Statusbrew,co_c36c4521-ae76-4b1a-8bba-05fd85095f8d,cus_T73SRvPuZIjxMN,sub_1SBCf1KojVEYZPlXTRst7UGa,89,,0.0,eur,month
Schlun & Elseven Rechtsanwälte,co_2c64f00a-096c-4b5b-b2fa-5e490ea80fb6,cus_T4tWarfEIDhOam,sub_1SBEeOKojVEYZPlXGuknP03G,299,,0.0,eur,month
Pestana Hotel Group,co_1cb886d0-29b3-48b1-952e-1fcd722d3ff9,cus_T7UgkRAXA3H8Yo,sub_1SBFjfKojVEYZPlXM8inZooj,89,,0.0,eur,month
Dosage,co_fe8067bd-c70d-4ff7-b2b1-33bfbd1cf6a4,cus_T7Vcu47ddaGjIV,sub_1SBGjhKojVEYZPlXZNuZU89j,89,,0.0,eur,month
,,cus_T7VtYRZeKr43cq,sub_1SBGuSKojVEYZPlXf9TIOwVN,2420,,0.0,eur,month
Tervene,co_6b26a6f0-4936-4014-af01-4e01ca9ef749,cus_T7W782HytBP7Wn,sub_1SBH68KojVEYZPlXqBB5UFlu,89,,0.0,eur,month
Greenly,co_e8ac610b-8cdd-4ac5-ae4c-d537537d0017,cus_Sj9kXdJW8G33vN,sub_1SBHHVKojVEYZPlX4bj9mjcx,499,,0.0,eur,month
NextTown AI,co_adad7640-8245-49bf-a4b3-8471302ea82e,cus_T5FPZGbpe7RezN,sub_1SBIvfKojVEYZPlXiLFzfEsB,199,,0.0,eur,month
Young Drivers of Canada,co_9a232bae-2936-4bf2-a294-1c62d1e4991e,cus_T7ZAcnigTJ5pu3,sub_1SBLISKojVEYZPlX9xntpJpx,89,,0.0,eur,month
SEO Galaxy,co_967c2d74-3207-4133-ae52-7a0c6cd7a7f1,cus_T1k7lQDc1lh8gz,sub_1SBLJfKojVEYZPlX2y0WHFkf,89,,0.0,eur,month
Lessing-Flynn,co_aeccc91e-4340-4dd9-ac6b-31369d42ce6b,cus_T7Z0ktsm570Z0f,sub_1SBLJhKojVEYZPlXEwMNVR4n,89,,0.0,usd,month
mindbodygreen,co_c8e847e8-1054-4ce0-aac0-58398135311a,cus_SpEHutznUnNA99,sub_1SBMMlKojVEYZPlXg3LB8XBn,199,,0.0,eur,month
Go1,co_ac173267-31dc-4d01-8136-322187cd9ac5,cus_T6XFMj6jilNoUw,sub_1SBPBJKojVEYZPlXFHTQQZe3,89,,0.0,eur,month
"Adaptive SEO Co., Ltd",co_da8674e8-991a-422e-a637-3f530c575dd9,cus_T7fDJaQCx1udhb,sub_1SBPwOKojVEYZPlXGQKz48ap,89,,0.0,eur,month
Vsibl,co_4e7fb876-54be-48dd-8455-c1473046921c,cus_T7l8ZWPwKuKlRu,sub_1SBVcRKojVEYZPlX0zGNSLpB,400,,0.0,eur,month
Openfort,co_eab0f30c-bccb-4740-8d20-506df8bf6771,cus_T7lf4V1yvSWUOl,sub_1SBWC4KojVEYZPlXoiENWP1A,199,,0.0,eur,month
Bikemax,co_aeb26fab-b844-4736-ad3b-f380ce7c9fa7,cus_T7mq36wWP0sqlL,sub_1SBXdgKojVEYZPlXCGbzdpXC,89,,0.0,eur,month
Noroff,co_9c6191a7-4bcf-4207-8bd9-a20d22f6d1aa,cus_T6gTNGOPWQBA0t,sub_1SBYrbKojVEYZPlXCvaTKZm1,89,,0.0,eur,month
Atchai,co_6e96bde3-545e-42e2-b173-8f9e953c2eb0,cus_T7oR5egUX3gwHh,sub_1SBYuWKojVEYZPlXWmJ9EO2X,89,,0.0,eur,month
MSL,co_65376c58-5f94-4fc0-bb68-d4e329919f4c,cus_T7opoBBsWCLsD6,sub_1SBZCQKojVEYZPlXB20jyCUP,600,,0.0,eur,month
Spiky AI,co_e25368f9-ff01-4db4-8dc4-6c273c3bae44,cus_T7ouyxMVr9lJqE,sub_1SBZMKKojVEYZPlXL7q2wxcn,89,,0.0,eur,month
Connective,co_e5da69e0-8eb8-454c-bc30-b004da0f042d,cus_T6OfM1biWBom62,sub_1SBc3wKojVEYZPlXLwzeqyJ9,499,,0.0,eur,month
Settle,co_52bcbc44-bdcb-461b-8207-c4f027f434f8,cus_T7sXGmL4Qbq2h6,sub_1SBcoBKojVEYZPlXntAvfubz,199,,0.0,usd,month
,,cus_T7sjSSMPIoigdI,sub_1SBcy7KojVEYZPlXe1aVq5z3,140,,0.0,eur,month
Backroads,co_a0650b8c-a182-4f31-a647-66f82306c14b,cus_T5OZ2HUrEvyLbw,sub_1SBfHSKojVEYZPlXTvgB5n2y,103,,0.0,usd,month
Osano,co_44141289-b199-494d-b4a0-7f20c376fcb4,cus_T4EtWzmsjbpBY8,sub_1SBfmGKojVEYZPlXLTVHLCst,89,,0.0,usd,month
,,cus_T7wySch0wevxMW,sub_1SBh7kKojVEYZPlXWPrYl7cx,500,,0.0,eur,month
3P.agency,co_812ce856-0c21-4ab0-9e09-d391e61609fb,cus_T7xehvz8aqOOm6,sub_1SBhkxKojVEYZPlXCRSVmnMC,199,,0.0,eur,month
Conqueri Digital,co_0ac9e096-89a7-495c-9f5a-15902c1a0db6,cus_T7zzXI821L0Iy5,sub_1SBk0cKojVEYZPlXD42sGnYl,89,,0.0,eur,month
Shift Agency,co_a4c4c8cb-778a-4b41-8bb6-8c271d10cb9c,cus_T8JZ0hBES2OVR6,sub_1SC2yeKojVEYZPlXHrb6joax,248,,0.0,eur,month
OneBrand,co_1ba205f6-d64b-4c8a-acf6-ee374140146b,cus_T8dFiufXP72ahX,sub_1SCM0UKojVEYZPlX0wl2KRez,199,,0.0,eur,month
Sticker Mule,co_6418af90-a7eb-4163-baeb-48f5b4075f07,cus_T8fQ8R30whX0tn,sub_1SCO6MKojVEYZPlXKACHSKGt,199,,0.0,eur,month
Wrangle,co_d8d68286-3ae6-43d8-a144-03f3d37c0bdf,cus_T8iEUNhTDr6kXa,sub_1SCQp1KojVEYZPlXgV9YEiol,89,,0.0,usd,month
SpotDraft,co_8928df78-494e-4d01-a25d-ae62962beeb4,cus_T76PxjzTuz4Zb3,sub_1SCcvPKojVEYZPlXpvHAxeVR,89,,0.0,eur,month
Lebensraum Holz,co_5ac639c3-737f-44dc-a34d-800c9ddfa717,cus_T8uyKLyT2tB8FB,sub_1SCdHAKojVEYZPlXLKIvSGIv,89,,0.0,eur,month
Smør,co_ee257e27-fbab-4be4-a9f0-93c4af126210,cus_T8v7LLsKkxz49P,sub_1SCdJwKojVEYZPlXDiyAzPR6,199,,0.0,eur,month
Whimsy Games Group LTD,co_28a5e864-c74d-4fe9-90d5-8f8665a6a688,cus_T8tUzH8uWyoxqy,sub_1SCdV8KojVEYZPlXseKhbHVN,89,,0.0,eur,month
Carolina Bucci,co_cf12733e-0793-43b7-8178-c76765331eac,cus_T8vo2GAvJi3WnY,sub_1SCdxoKojVEYZPlXGtZaJDiv,89,,0.0,eur,month
Qida,co_865c7477-583e-4514-9811-90eff8b17677,cus_Sm4XaisQNc3bnK,sub_1SCeHTKojVEYZPlX7uTtiPHF,89,,0.0,eur,month
CSW.AGENCY e.K.,co_afa150b3-0a7b-4af2-ad53-c886f5d9f3e1,cus_T8wVcl8K2vCPq4,sub_1SCeduKojVEYZPlXQHYSqCuG,89,,0.0,eur,month
Gknordic,co_f086941d-ae93-4e1d-892e-5031d2a92bae,cus_Sp8IC7BQ2mpjv3,sub_1SCfYcKojVEYZPlX8vjGUu7O,89,,0.0,eur,month
SWS,co_c8b59627-0a51-47a9-bc6b-2f33eb09f8c4,cus_T8xk8rDGirYy2m,sub_1SCfrDKojVEYZPlXjVy1AGHI,89,,0.0,eur,month
SUBJCT,co_910b1406-a8d4-4c58-87b7-df6167569b47,cus_T90II1VhummswQ,sub_1SCiMWKojVEYZPlXQxYL04Vj,89,,0.0,eur,month
Airalo,co_515b2ad7-8eda-4d4f-ae62-733c0e54f57b,cus_T94VSMeWEi0aL2,sub_1SCmNyKojVEYZPlXBLheXlC4,89,,0.0,eur,month
The Langston Co.,co_f45c2e04-c6e3-45a0-a44d-9b5fe66063c5,cus_SwiP9QDFyzeQYA,sub_1SCoNPKojVEYZPlX1BUXX7fV,89,,0.0,usd,month
Docker,co_dcc2a4f7-12b7-48a7-80e3-e37f88477756,cus_T99fwXULVKKtCC,sub_1SCrNzKojVEYZPlX4PfpeE1z,89,,0.0,usd,month
Kalia,co_a0fb5ecc-81b0-4bb6-9ca3-4eeb809deb76,cus_T8qL2jBFeTcVD9,sub_1SCt93KojVEYZPlXOA3j1VxU,89,,0.0,usd,month
Angeline,co_d1540b02-a23f-4167-b2bb-7568ae5e688d,cus_T4PtwqmojZCPUU,sub_1SCtAFKojVEYZPlXMEOFrorU,89,,0.0,eur,month
Standards Store,co_08e316c4-72af-4b4f-9776-2ba74744203b,cus_T9CRWUdCfLPwrK,sub_1SCu4rKojVEYZPlXrcZUKpIv,89,,0.0,eur,month
Orange Cyberdefense,co_c38a31b2-fe48-4b91-aa2f-ab3262b813d8,cus_T9FrNUMiqRdcVd,sub_1SCxObKojVEYZPlX4Odvvvck,199,,0.0,eur,month
CapitalBox,co_f9480435-13a7-41af-96b5-14d916d0341d,cus_T9GtHGdqqWmM6M,sub_1SCyMAKojVEYZPlXszUxEck2,199,,0.0,eur,month
Nerdoptimize,co_c289f71e-7309-4007-b8da-a5ff61d405bc,cus_T9I40LbIKjNq4N,sub_1SCzWiKojVEYZPlXfOvGmgxT,1500,,0.0,eur,month
SEOschmiede,co_5094aac6-5b0c-4f2a-9efb-94e5de3cf510,cus_T9IrAzN3QlNnYZ,sub_1SD0IIKojVEYZPlXQ59itD0r,89,,0.0,eur,month
Wickey,co_00e9c907-6659-4829-9a93-558923266790,cus_T40lDnXfwWLTJe,sub_1SD0bmKojVEYZPlXA2382RPf,199,,0.0,eur,month
Argentum Event,co_d14cd19a-53c3-45da-b2b6-8cf11a5d63b2,cus_T9ITUPwnT8Nlk7,sub_1SD0jyKojVEYZPlXlXjlrYRN,89,,0.0,eur,month
Claire Lagoutte Consulting,co_4ce58e44-cb4b-497a-8f04-424656b5610b,cus_Sp4j5OCtTl4ycy,sub_1SD1w4KojVEYZPlXJzhG9z00,89,,0.0,eur,month
Newsflare,co_48766028-e231-4bc9-8b9b-8bf0d7a23af9,cus_T9LDzlJlUsLPpp,sub_1SD2YVKojVEYZPlXFcc82N7I,89,,0.0,eur,month
Simform,co_0e98909d-5e96-42a8-bdd9-a38681713e69,cus_T9KVcYeG2yW72I,sub_1SD39bKojVEYZPlXcCjKtjAa,89,,0.0,eur,month
,,cus_SUXEgFX6dXbK6B,sub_1SD4kJKojVEYZPlXlLC6Of7K,199,,0.0,eur,month
Text App,co_ec7dd6a4-f054-49f2-8f5b-013172fcd7cb,cus_T9JWUlFI0XjmkN,sub_1SD5XOKojVEYZPlXNhERgVAk,89,,0.0,usd,month
Lattice Publishing,co_4c13ccc1-e83c-4487-a325-0bb90c861186,cus_T9ObXv00cQQmPq,sub_1SD5oFKojVEYZPlX4PZLRl10,400,,0.0,eur,month
Digitombs Ltd,co_477c1187-b297-492a-8283-5b6053f47e1d,cus_T9OkVrKS9pPVMc,sub_1SD606KojVEYZPlXd6OD3ee6,89,,0.0,eur,month
Challenge Accepted,co_4bfb0a20-3c55-44cc-8158-ccfbe5b9f03b,cus_T6jZ4ynCx4OP3f,sub_1SD6k6KojVEYZPlXIaL3pKqx,89,,0.0,usd,month
WellEasy,co_0f974f6f-d57b-4626-a2a7-0f1e42405d9a,cus_T9PzpFrNUWSpjs,sub_1SD7BsKojVEYZPlXu1uTCR30,89,,0.0,eur,month
Jerasoft ,co_0b9bfa93-c59a-4c80-878d-cafa32004c40,cus_T9QNQF2Fh7redS,sub_1SD8P6KojVEYZPlXdig6B5VR,89,,0.0,eur,month
Anteater,co_a520078c-072e-4e16-9002-4bfadfc81b96,cus_T9SPxT4EvbIKqu,sub_1SD9VkKojVEYZPlXQkLsKXCZ,89,,0.0,usd,month
Arousr,co_c61f27ce-14f3-43af-9708-ed4c592ce56e,cus_T9SfVBWLxJz7XQ,sub_1SD9mIKojVEYZPlXTqUOpdw5,89,,0.0,eur,month
TribeTokes,co_49711a09-9d79-4c42-9f4e-bf83923bf0ad,cus_T9TBkddundPp7A,sub_1SDAFyKojVEYZPlX2MpEo7fc,89,,0.0,usd,month
Toko,co_9832b1d0-2aa0-4f90-813a-0be57b9775e8,cus_T9d2guJkbruv47,sub_1SDJqpKojVEYZPlXAKAJZQgM,89,,0.0,eur,month
