,id,name,type,domain,stripe_customer_id,stripe_subscription_id,company_id,required_credits_annual,customer_id,mrr_cents,current_annual_revenue
688,co_896f5d29-2f2c-4a59-88e5-35a87e6f7aa8,ZenCheck.ai,IN_HOUSE,zencheck.ai,cus_T6gWqwBWDlllMU,sub_1SATC7KojVEYZPlXXmcCRWq4,co_896f5d29-2f2c-4a59-88e5-35a87e6f7aa8,33.0,,,0.0
689,co_89be849d-9ed9-4ad3-8f7a-99ddd83cfcc2,Five9,IN_HOUSE,five9.com,cus_SQX6u0xLqf9kbp,sub_1RWKO1KojVEYZPlXWrziA1Lj,co_89be849d-9ed9-4ad3-8f7a-99ddd83cfcc2,75.0,cus_SQX6u0xLqf9kbp,8900.0,1068.0
690,co_8a4f4b25-9183-4530-b9fe-0a02bc975af0,sehkraft Augenzentrum,AGENCY,sehkraft.de,cus_SbxN6oLg19HVMR,sub_1RgjSlKojVEYZPlXscLm1iR5,co_8a4f4b25-9183-4530-b9fe-0a02bc975af0,75.0,cus_SbxN6oLg19HVMR,8900.0,1068.0
691,co_8a74f576-feb8-4413-8448-32e4b303eae6,Ad's up,AGENCY,ads-up.fr,cus_S5r5o8OBT78eJg,sub_1RBfNZKojVEYZPlXLK6hxV46,co_8a74f576-feb8-4413-8448-32e4b303eae6,387.0,cus_S5r5o8OBT78eJg,25900.0,3108.0
692,co_8a9b51da-b538-4227-a77d-1c5095f454d1,VertoDigital,AGENCY,vertodigital.com,cus_RlnXKGF0oxvbL9,sub_1QsFwnKojVEYZPlXWipZ7TE6,,0.0,cus_RlnXKGF0oxvbL9,6000.0,720.0
693,co_8b19dd84-12bb-40a7-8276-621c675d0c87,FHNW,IN_HOUSE,fhnw.ch,cus_SdXY1HEZsShNhT,sub_1Rl23HKojVEYZPlXnZxg7TRR,co_8b19dd84-12bb-40a7-8276-621c675d0c87,291.0,cus_SdXY1HEZsShNhT,19900.0,2388.0
694,co_8b36cce3-00a3-46e7-96fb-3ea5bc04e579,Gelia,AGENCY,gelia.com,cus_SMIRjouKRyRvga,sub_1RRZqJKojVEYZPlXn2fqyXBT,co_8b36cce3-00a3-46e7-96fb-3ea5bc04e579,102.0,cus_SMIRjouKRyRvga,8900.0,1068.0
695,co_8b5887af-bdeb-469d-ab54-be68082b03fd,Binary Bear,AGENCY,binary-bear.com,cus_Sf23m84dQI1meT,sub_1Rji7eKojVEYZPlXjYKI4VT7,co_8b5887af-bdeb-469d-ab54-be68082b03fd,0.0,cus_Sf23m84dQI1meT,8900.0,1068.0
696,co_8b604bfa-87e3-4a48-86f2-03c742366b76,Ship Angel,IN_HOUSE,shipangel.com,cus_SdoyDpwYTkV5m5,sub_1RiXNGKojVEYZPlXOzz9Q0iN,co_8b604bfa-87e3-4a48-86f2-03c742366b76,75.0,cus_SdoyDpwYTkV5m5,8900.0,1068.0
697,co_8b665377-7a94-467b-93d4-ecc32cd674fc,Doctorsa,IN_HOUSE,doctorsa.com,cus_SeI3oA0LTksLq3,sub_1RizVjKojVEYZPlXLdy1sq0y,co_8b665377-7a94-467b-93d4-ecc32cd674fc,45.0,cus_SeI3oA0LTksLq3,8900.0,1068.0
698,co_8b80ee22-19ff-449c-acd9-dda83d895766,Mtb-news,IN_HOUSE,mtb-news.de,cus_Sl0x1SV0RUWnWR,sub_1RpUyDKojVEYZPlXgR44WzZX,co_8b80ee22-19ff-449c-acd9-dda83d895766,33.0,cus_Sl0x1SV0RUWnWR,8900.0,1068.0
699,co_8bc1929d-2c1b-4c1d-bc7c-4edbdf8d3d4d,Bleuet,IN_HOUSE,bleuetgirl.com,cus_SrB15eBTz5AiVO,sub_1RvSghKojVEYZPlXSyogrHf6,co_8bc1929d-2c1b-4c1d-bc7c-4edbdf8d3d4d,75.0,cus_SrB15eBTz5AiVO,8900.0,1068.0
700,co_8bea5812-9eb8-4d92-bb20-812be3afcf7c,Internetwarriors,AGENCY,internetwarriors.de,cus_Sm4M38gv25Hqtv,sub_1RqWFSKojVEYZPlXsmDlqvcr,co_8bea5812-9eb8-4d92-bb20-812be3afcf7c,270.0,cus_Sm4M38gv25Hqtv,5917.0,710.04
701,co_8c3cedb8-df97-4bd6-a07f-5a09786c19c1,lean,AGENCY,lean.partners,cus_Sj8NMMHB4JCTYn,sub_1SA4sWKojVEYZPlXkI2X1bBT,co_8c3cedb8-df97-4bd6-a07f-5a09786c19c1,24.0,,,0.0
702,co_8c7cd707-241e-448c-b148-5255466ef8e4,Lottie,IN_HOUSE,lottie.org,cus_T48W4YDf3Rx8w7,sub_1S80GYKojVEYZPlXuIMn04YB,co_8c7cd707-241e-448c-b148-5255466ef8e4,66.0,,,0.0
703,co_8cc4e705-9737-454f-a120-be8691e0a79b,frank&dick,AGENCY,frankanddick.no,cus_Sp35cwglA67sJ6,sub_1S6RDIKojVEYZPlXW2exWg36,co_8cc4e705-9737-454f-a120-be8691e0a79b,15.0,cus_Sp35cwglA67sJ6,19900.0,2388.0
704,co_8d739457-1372-4cb9-a674-edb0e2ad770c,YPM,AGENCY,ypm.com,cus_SWAyGemwx1DoLn,sub_1Rb8ceKojVEYZPlXknpFzMHG,co_8d739457-1372-4cb9-a674-edb0e2ad770c,75.0,cus_SWAyGemwx1DoLn,8900.0,1068.0
705,co_8e1065cb-0c78-4ef1-a7ed-5185679d4715,SportsDataIO,IN_HOUSE,sportsdata.io,cus_Shg35FPkWHVe8l,sub_1Rni4TKojVEYZPlXDlBpraGu,co_8e1065cb-0c78-4ef1-a7ed-5185679d4715,75.0,cus_Shg35FPkWHVe8l,8900.0,1068.0
706,co_8e348d39-7228-4229-a7d4-3781516cb97f,Revolvermaenner,AGENCY,revolvermaenner.com,cus_SyW76RVgGTjtbp,sub_1S2Z6cKojVEYZPlXUzVYi0E2,co_8e348d39-7228-4229-a7d4-3781516cb97f,54.0,cus_SyW76RVgGTjtbp,2000.0,240.0
707,co_8e361cce-0d60-410d-9a7a-553b38f19dec,Charlie Vestner,AGENCY,linkedin.com,cus_Sh0kcPI9jUkwwd,sub_1Rlck1KojVEYZPlXT9P84Csd,co_8e361cce-0d60-410d-9a7a-553b38f19dec,48.0,cus_Sh0kcPI9jUkwwd,8900.0,1068.0
708,co_8e97ce93-4182-4891-a4ce-d564e7cde105,Seybold,AGENCY,seybold.de,cus_SLa5bpjPNzhYxa,sub_1RQsvtKojVEYZPlXR4AXd1pc,co_8e97ce93-4182-4891-a4ce-d564e7cde105,48.0,cus_SLa5bpjPNzhYxa,8900.0,1068.0
709,co_8ea65313-0ce5-4286-88b0-befa19270c72,LEI Register,IN_HOUSE,leiregister.ee,cus_SEjjLEIiPUr2HG,sub_1RKGLOKojVEYZPlXqWBpDhUK,co_8ea65313-0ce5-4286-88b0-befa19270c72,75.0,cus_SEjjLEIiPUr2HG,9000.0,1080.0
710,co_8eb66ecd-bf37-4646-a9d6-bc378639c9e5,justETF,IN_HOUSE,justetf.com,cus_SzdDTvy5ctISj7,sub_1S7zKkKojVEYZPlXM0j6pgKS,co_8eb66ecd-bf37-4646-a9d6-bc378639c9e5,84.0,cus_SzdDTvy5ctISj7,202900.0,24348.0
711,co_8eb82b5a-d236-4ff7-9bed-0ce791efa129,Reegzsoda,AGENCY,oui.com,cus_T0m2usIgd2FSt9,sub_1S4kWXKojVEYZPlXVTaW6aX9,co_8eb82b5a-d236-4ff7-9bed-0ce791efa129,75.0,cus_T0m2usIgd2FSt9,8900.0,1068.0
712,co_8ed5b2fb-32d9-41e8-8d19-62380bca35ff,Just Drive Media,AGENCY,justdrivemedia.com,cus_Su5qVXOvx0p2Xj,sub_1RyHfiKojVEYZPlXp9O6yQJd,co_8ed5b2fb-32d9-41e8-8d19-62380bca35ff,42.0,cus_Su5qVXOvx0p2Xj,28800.0,3456.0
713,co_8f3d1205-8e6e-491a-a1dd-d2cee09192ac,raivenue.com,AGENCY,raivenue.com,cus_SlSIhmEJnpcLhe,sub_1S7vKsKojVEYZPlXjQijyoRd,co_8f3d1205-8e6e-491a-a1dd-d2cee09192ac,75.0,cus_SlSIhmEJnpcLhe,8900.0,1068.0
714,co_8f51dbf8-c7f0-46d1-bbc2-fbe3df4cf891,رؤية السعودية 2030,IN_HOUSE,vision2030.gov.sa,cus_SslMAYErbJIBkp,sub_1S3EiiKojVEYZPlX3lIXobau,co_8f51dbf8-c7f0-46d1-bbc2-fbe3df4cf891,75.0,cus_SslMAYErbJIBkp,8900.0,1068.0
715,co_8f817e41-9429-4778-a172-880a6edd6491,Besox,IN_HOUSE,besox.be,cus_Su2EOPtFAODOqu,sub_1RyYkdKojVEYZPlXRlXaaR2M,co_8f817e41-9429-4778-a172-880a6edd6491,75.0,cus_Su2EOPtFAODOqu,8900.0,1068.0
716,co_8fc56ce5-1446-4f36-aa64-9e0e221df0e3,CKLLC,AGENCY,corykleinschmidt.com,cus_T2MAYdm0szhzx7,sub_1S6HTJKojVEYZPlXVxNkAAQO,co_8fc56ce5-1446-4f36-aa64-9e0e221df0e3,75.0,cus_T2MAYdm0szhzx7,8900.0,1068.0
717,co_8fce8b58-2550-4deb-82d5-75c69df2fb86,Starfish,IN_HOUSE,starfishco.com,cus_SuLZaJDQJcRvSy,sub_1RyWw3KojVEYZPlXHZ9UE8tM,co_8fce8b58-2550-4deb-82d5-75c69df2fb86,75.0,cus_SuLZaJDQJcRvSy,8900.0,1068.0
718,co_8feab397-b694-4d7c-ace7-70967d8830fe,RH Blake,AGENCY,rhblake.com,cus_T5HSZ2mOb8p01q,sub_1S96v5KojVEYZPlXkIdRQKQu,co_8feab397-b694-4d7c-ace7-70967d8830fe,18.0,,,0.0
719,co_8ff2b63d-bed9-45e1-8474-948fc4169455,Common Era Jewelry,IN_HOUSE,commonera.com,cus_SvJJ3WvWuX7C2T,sub_1RzSi6KojVEYZPlXqHfYUK8y,co_8ff2b63d-bed9-45e1-8474-948fc4169455,75.0,cus_SvJJ3WvWuX7C2T,8900.0,1068.0
720,co_90372dcb-b10f-412e-b8ae-30418bee7116,Brevo,IN_HOUSE,brevo.com,cus_RtUHYtAVgh1Wma,sub_1RTIVQKojVEYZPlXiQ6Se3UF,co_90372dcb-b10f-412e-b8ae-30418bee7116,114.0,cus_RtUHYtAVgh1Wma,8900.0,1068.0
721,co_904cef10-c6e1-45b4-bb53-6c9177b0d732,Digital Third Coast,AGENCY,digitalthirdcoast.com,cus_T6Rv5d8sJlHxl1,sub_1SAF46KojVEYZPlXH8Fri22N,co_904cef10-c6e1-45b4-bb53-6c9177b0d732,30.0,,,0.0
722,co_9064f4da-2213-4e6b-a3d1-b8c2f9f0d03d,Firstcom,AGENCY,firstcom.fr,cus_T4WkUlXTYXo7A6,sub_1S8NloKojVEYZPlXeZXdfNl1,co_9064f4da-2213-4e6b-a3d1-b8c2f9f0d03d,45.0,cus_T4WkUlXTYXo7A6,8900.0,1068.0
723,co_906780c0-a76b-491f-8c15-3096bbb2796f,publuence GmbH,IN_HOUSE,publuence.com,cus_T3MJcwvo5awzob,sub_1S7FdjKojVEYZPlXuRgfidM2,co_906780c0-a76b-491f-8c15-3096bbb2796f,75.0,cus_T3MJcwvo5awzob,8900.0,1068.0
724,co_90b43bec-5d95-4ed3-863d-0647c0226883,Compa,IN_HOUSE,compa.co,cus_SirZl3CK33Izq0,sub_1RxpaBKojVEYZPlXBzzMYIcS,co_90b43bec-5d95-4ed3-863d-0647c0226883,75.0,cus_SirZl3CK33Izq0,8900.0,1068.0
725,co_9173535d-5160-4200-85cc-9a648716986a,Royal Design Werbeagentur GmbH,IN_HOUSE,royal-design.com,cus_T16guWHd44bBdG,sub_1S54YDKojVEYZPlXjxh5iKKC,co_9173535d-5160-4200-85cc-9a648716986a,75.0,cus_T16guWHd44bBdG,8900.0,1068.0
726,co_919a8bb4-c88f-4929-849b-889b0fccda54,Northform,AGENCY,northform.ai,cus_SyG0JmTAQLISez,sub_1S2JVOKojVEYZPlXApN3UtCC,co_919a8bb4-c88f-4929-849b-889b0fccda54,15.0,cus_SyG0JmTAQLISez,8900.0,1068.0
727,co_91cff137-e831-48a2-b90e-8e39c5148558,Hubstic,AGENCY,hubstic.com,cus_SzD7iAW2y9gzH7,sub_1S3EjDKojVEYZPlXP8Z75XZ3,co_91cff137-e831-48a2-b90e-8e39c5148558,15.0,,,0.0
728,co_91e82d76-9645-4a76-8bb7-7695d83a9590,7Learnings,IN_HOUSE,7learnings.com,cus_S5mSO5F9UjuSBK,sub_1RBat7KojVEYZPlXAtRar9Pi,co_91e82d76-9645-4a76-8bb7-7695d83a9590,57.0,cus_S5mSO5F9UjuSBK,12000.0,1440.0
729,co_920e5362-521c-4add-81e8-fabf8256aa97,Tank,AGENCY,tank.co.uk,cus_SdWscCnJMFSu0P,sub_1RiFp1KojVEYZPlXWO0Eb99k,co_920e5362-521c-4add-81e8-fabf8256aa97,357.0,cus_SdWscCnJMFSu0P,9950.0,1194.0
730,co_92731a95-0437-4244-8f1e-4cf87394f1e0,Giupedi,AGENCY,giupedi.com,cus_SQTFpX3QkOKhno,sub_1RVcIlKojVEYZPlXQVs3fU96,co_92731a95-0437-4244-8f1e-4cf87394f1e0,24.0,cus_SQTFpX3QkOKhno,8900.0,1068.0
731,co_92926d68-29ab-4e37-b3ff-14a65012ac27,Coding Ninjas,IN_HOUSE,codingninjas.com,cus_SlkfmvXARW6sIJ,sub_1RyBYUKojVEYZPlXoExUJO50,co_92926d68-29ab-4e37-b3ff-14a65012ac27,75.0,,,0.0
732,co_92a8126b-5b11-4f22-8b86-7d9db090bd82,WSI Hub,AGENCY,wsiworld.com,cus_T6PQkjoPMni983,sub_1SADSJKojVEYZPlXHlDbWaCc,co_92a8126b-5b11-4f22-8b86-7d9db090bd82,24.0,,,0.0
733,co_92c86534-5305-4f8f-8270-1fb26a87ecef,Ship4wd,IN_HOUSE,ship4wd.com,cus_SqAbwPaWc7t6rU,sub_1RuubWKojVEYZPlX9bUa3hDK,co_92c86534-5305-4f8f-8270-1fb26a87ecef,300.0,,,0.0
734,co_93626fad-7387-44f8-b89c-975b973bcf96,FSK,IN_HOUSE,fsk.ru,cus_SukrfOn3LY7D1Q,sub_1S5SWNKojVEYZPlXIrTULvwn,co_93626fad-7387-44f8-b89c-975b973bcf96,54.0,cus_SukrfOn3LY7D1Q,8900.0,1068.0
735,co_93f04703-1d4a-41e5-a08c-77020aaab83e,Aroma ,IN_HOUSE,aroma.ch,cus_SohxgiRsX9rsbW,sub_1Rt4uIKojVEYZPlXTskBh15A,co_93f04703-1d4a-41e5-a08c-77020aaab83e,48.0,cus_SohxgiRsX9rsbW,8900.0,1068.0
736,co_940141ae-c291-4cd1-83db-37e390c39ffe,Whale,IN_HOUSE,usewhale.io,cus_Syt0dDpvU1Auug,sub_1S2vNaKojVEYZPlXo9mE2FEv,co_940141ae-c291-4cd1-83db-37e390c39ffe,15.0,cus_Syt0dDpvU1Auug,8900.0,1068.0
737,co_942a8c04-d62b-47c3-8538-ebe0df7cf394,Sitegeist,AGENCY,sitegeist.de,cus_Sl1TDBdAYT3aQt,sub_1Rq8BQKojVEYZPlXjem6lL8P,co_942a8c04-d62b-47c3-8538-ebe0df7cf394,300.0,,,0.0
738,co_942cf961-5a0e-4bd6-9575-c188c36ca8fc,Growth Division ,AGENCY,growth-division.com,cus_SjX132cWoeqLT6,sub_1Ro3yxKojVEYZPlXKrj2DPbP,co_942cf961-5a0e-4bd6-9575-c188c36ca8fc,60.0,cus_SjX132cWoeqLT6,8900.0,1068.0
739,co_944552dd-d387-488f-a120-1022b930fa44,Minisocial,IN_HOUSE,minisocial.com,cus_SZ4gJZoihzUIN8,sub_1RdwYoKojVEYZPlXFA6ivGRf,co_944552dd-d387-488f-a120-1022b930fa44,27.0,cus_SZ4gJZoihzUIN8,8900.0,1068.0
740,co_95445d38-178c-4cbc-9ad5-2353c07ddb7e,rapidmail,IN_HOUSE,rapidmail.de,cus_SH3KfE622ddxNf,sub_1RMVs1KojVEYZPlXneSkSyx2,co_95445d38-178c-4cbc-9ad5-2353c07ddb7e,300.0,cus_SH3KfE622ddxNf,191000.0,22920.0
741,co_96191db9-b1c0-4f64-9a3a-2ce5725c82a5,Alpine Analytix,AGENCY,alpineanalytix.com,cus_SmDeWniapUAohI,sub_1RqfDZKojVEYZPlXFZOpsJtO,co_96191db9-b1c0-4f64-9a3a-2ce5725c82a5,15.0,cus_SmDeWniapUAohI,8900.0,1068.0
742,co_96388a55-f071-4393-aba5-9c646a9e3cf7,Pixaura,AGENCY,pixaura.com,cus_Sx4k6AGZyA1A6Y,sub_1S1AbmKojVEYZPlXpBy11Pbf,co_96388a55-f071-4393-aba5-9c646a9e3cf7,15.0,cus_Sx4k6AGZyA1A6Y,8900.0,1068.0
743,co_963c8c77-81f3-41e9-bf0f-e9c31ae6432a,Lola,IN_HOUSE,lolahealth.com,cus_SwGAPKvCYUFRG7,sub_1S0NgAKojVEYZPlXKgtG07Ej,co_963c8c77-81f3-41e9-bf0f-e9c31ae6432a,63.0,cus_SwGAPKvCYUFRG7,19900.0,2388.0
744,co_96c72c96-35a5-47b0-b22f-871a00879365,Canyon,IN_HOUSE,canyon.com,cus_RwM45ivh1mnear,sub_1R2TM1KojVEYZPlXr456K0LN,co_96c72c96-35a5-47b0-b22f-871a00879365,63.0,cus_RwM45ivh1mnear,12000.0,1440.0
745,co_96d54514-61c7-4354-8d09-a08265b16002,Glowcard,IN_HOUSE,glowcard.de,cus_SnhjebTe7TfNht,sub_1Rs6MWKojVEYZPlXLV3RXrBb,co_96d54514-61c7-4354-8d09-a08265b16002,63.0,cus_SnhjebTe7TfNht,8900.0,1068.0
746,co_96e46fb5-df5a-475a-b2b5-a2c6ba67bcc0,Propellernet,AGENCY,propellernet.co.uk,cus_Sdu32E8z37V8zR,sub_1RicGfKojVEYZPlXHPSlOSMc,co_96e46fb5-df5a-475a-b2b5-a2c6ba67bcc0,12.0,cus_Sdu32E8z37V8zR,8900.0,1068.0
747,co_9723d869-1cb0-4168-b57a-9d808bf82b78,WEBUILDAI GmbH,AGENCY,we-build-ai.de,cus_SihBKYSSc5rTb4,sub_1RnFo7KojVEYZPlXmON8kFVi,co_9723d869-1cb0-4168-b57a-9d808bf82b78,48.0,cus_SihBKYSSc5rTb4,8900.0,1068.0
748,co_9765a361-b043-4d52-a993-15c8a03bc062,Medal.tv,IN_HOUSE,medal.tv,cus_SxOftQ3ECIeFmT,sub_1S1TtvKojVEYZPlXNp2XfdYK,co_9765a361-b043-4d52-a993-15c8a03bc062,51.0,cus_SxOftQ3ECIeFmT,19900.0,2388.0
749,co_97f87980-d49d-4a84-92fc-ea01533f54f8,adMates,AGENCY,admates.de,cus_SLA24aQYUTMIN6,sub_1RQTivKojVEYZPlXxjTvSic9,co_97f87980-d49d-4a84-92fc-ea01533f54f8,54.0,cus_SLA24aQYUTMIN6,8900.0,1068.0
750,co_97fb6713-7d87-467b-a02e-8864bc4c459b,seoplus+,AGENCY,seoplus.com,cus_SjAzdi2phnFbYx,sub_1RnifUKojVEYZPlX2irVMOYC,co_97fb6713-7d87-467b-a02e-8864bc4c459b,33.0,cus_SjAzdi2phnFbYx,3990.0,478.8
751,co_983ede55-5122-47c3-9336-ebe666e0da61,Fressnapf,IN_HOUSE,fressnapf.de,cus_SedkVHM0yrlQ79,sub_1RjKUrKojVEYZPlXo6gglIsS,co_983ede55-5122-47c3-9336-ebe666e0da61,39.0,cus_SedkVHM0yrlQ79,8900.0,1068.0
752,co_9858193a-5820-467e-8ed8-5e54ac1d5f19,121WATT GmbH,IN_HOUSE,121watt.de,cus_Sc0EqzAMAXHyZ1,sub_1RgmFwKojVEYZPlXVYLPYvVG,co_9858193a-5820-467e-8ed8-5e54ac1d5f19,30.0,cus_Sc0EqzAMAXHyZ1,8900.0,1068.0
753,co_98708ff4-2525-4eb7-a444-156d921d4597,Maniac,IN_HOUSE,maniacvipcard.com,cus_T6TZpl6uc7t2E4,sub_1SAGqNKojVEYZPlXLJhyUS6d,co_98708ff4-2525-4eb7-a444-156d921d4597,21.0,,,0.0
754,co_98749fd2-09dd-4d19-9b68-632192f56771,proteintech,IN_HOUSE,ptglab.com,cus_SkD06VNrSetLSd,sub_1RoikiKojVEYZPlX34NQm0Ls,co_98749fd2-09dd-4d19-9b68-632192f56771,75.0,cus_SkD06VNrSetLSd,8900.0,1068.0
755,co_9884249c-f9b7-4fdc-8c6f-6620a157d437,FSWI,IN_HOUSE,fswi.ch,cus_SqvVju3JAGCE13,sub_1RvDfVKojVEYZPlXBpR69kcd,co_9884249c-f9b7-4fdc-8c6f-6620a157d437,60.0,cus_SqvVju3JAGCE13,8900.0,1068.0
756,co_98a7ac45-de5a-4dc5-b0ca-b68bd267e51e,Stack AI,IN_HOUSE,stack-ai.com,cus_T5houKFOFik7Ko,sub_1S9WPXKojVEYZPlXvwgVIxOv,co_98a7ac45-de5a-4dc5-b0ca-b68bd267e51e,15.0,,,0.0
757,co_98bf237a-00f9-467a-99e7-b1c2f521bca7,Zenphi,IN_HOUSE,zenphi.com,cus_SrHedKQDqgtgg3,sub_1RvZRLKojVEYZPlX6rC4ptJs,co_98bf237a-00f9-467a-99e7-b1c2f521bca7,69.0,cus_SrHedKQDqgtgg3,8900.0,1068.0
758,co_98f0d606-4613-4ae8-a615-7db3c802214f,Johnson & Johnson MedTech,AGENCY,jnjmedtech.com,cus_SmMZv1Fe7Lxqho,sub_1RqnqrKojVEYZPlXU7sEiphu,co_98f0d606-4613-4ae8-a615-7db3c802214f,75.0,cus_SmMZv1Fe7Lxqho,8900.0,1068.0
759,co_990b0c45-8b6e-4a29-8e45-d007659f7a66,DIE ZEIT,IN_HOUSE,zeit.de,cus_STmvthpotYqUXL,sub_1RYpPZKojVEYZPlXiqCNFvjL,co_990b0c45-8b6e-4a29-8e45-d007659f7a66,288.0,cus_STmvthpotYqUXL,202900.0,24348.0
760,co_9924c6a2-cfb5-4b86-a763-1d8cab2282af,Insurify,IN_HOUSE,insurify.com,cus_SDlEgglCPH8lB4,sub_1RJJhgKojVEYZPlXcbSrib8A,co_9924c6a2-cfb5-4b86-a763-1d8cab2282af,400.0,cus_SDlEgglCPH8lB4,19900.0,2388.0
761,co_99be20fe-b8ef-4843-a060-e5cff55cd7bf,cosmos,IN_HOUSE,cosmos.one,cus_SociqcOBnYiLw3,sub_1RszVBKojVEYZPlXoygisGgA,co_99be20fe-b8ef-4843-a060-e5cff55cd7bf,69.0,cus_SociqcOBnYiLw3,19900.0,2388.0
762,co_99c994bf-bca6-499b-8da2-1cae2f95b9dd,fiskaly,IN_HOUSE,fiskaly.com,cus_SeCL8lvtLYomNK,sub_1Rl9UtKojVEYZPlXw17pHgeO,co_99c994bf-bca6-499b-8da2-1cae2f95b9dd,123.0,cus_SeCL8lvtLYomNK,19900.0,2388.0
763,co_9a073e12-03ea-4e86-b899-d77d0c98149d,GALE,AGENCY,galepartners.com,cus_S5QtiBtxJrzkFQ,sub_1RBG1pKojVEYZPlXDvCqMiyq,co_9a073e12-03ea-4e86-b899-d77d0c98149d,1455.0,cus_S5QtiBtxJrzkFQ,25900.0,3108.0
764,co_9ab456a2-6d5e-4a58-9a2d-17578aa3260d,Crossrope,IN_HOUSE,crossrope.com,cus_SytwJ9H5RQxOqr,sub_1S2w9aKojVEYZPlX0em33eaW,co_9ab456a2-6d5e-4a58-9a2d-17578aa3260d,42.0,cus_SytwJ9H5RQxOqr,8900.0,1068.0
765,co_9ae87fd0-a155-4ce3-a95c-538cb03bab54,Commit Agency,AGENCY,commitagency.com,cus_SpEqwqHkQvH6TW,sub_1RtaMzKojVEYZPlXk9khXFjE,co_9ae87fd0-a155-4ce3-a95c-538cb03bab54,213.0,cus_SpEqwqHkQvH6TW,4975.0,597.0
766,co_9af4c9e7-b89e-4845-ac67-f0eb82874593,Kopfpirat,AGENCY,kopfpirat.de,cus_Sdqfz2UTM4Sb8I,sub_1RiYz9KojVEYZPlXCREz2ovE,co_9af4c9e7-b89e-4845-ac67-f0eb82874593,75.0,cus_Sdqfz2UTM4Sb8I,8900.0,1068.0
767,co_9b0bcef1-63b3-4e15-8853-1f756b968ce7,hear.com,IN_HOUSE,hear.com,cus_SgdYT7olO1B4Yr,sub_1SAA5TKojVEYZPlXCgURaLEH,co_9b0bcef1-63b3-4e15-8853-1f756b968ce7,66.0,,,0.0
768,co_9b6f8683-f554-428e-8780-4a3ed3f1d5ab,ATTACH,AGENCY,attachmedia.com,cus_Sn1NpG8wNPNxvP,sub_1RrRkKKojVEYZPlXebU3fwTN,co_9b6f8683-f554-428e-8780-4a3ed3f1d5ab,18.0,cus_Sn1NpG8wNPNxvP,8900.0,1068.0
769,co_9b98a756-14b8-4e43-a3c7-53986ed2ab87,Ring,IN_HOUSE,ring.com,cus_SjFL2Y9ezLMjpL,sub_1RoAC6KojVEYZPlX3GJdhl2p,co_9b98a756-14b8-4e43-a3c7-53986ed2ab87,285.0,cus_SjFL2Y9ezLMjpL,19900.0,2388.0
770,co_9ba81bc5-7e8b-4454-8c66-517b63f064d5,Medianet,IN_HOUSE,medianet.com.au,cus_SiNvoRVu10VYCP,sub_1RvnwDKojVEYZPlXfC28qo3E,co_9ba81bc5-7e8b-4454-8c66-517b63f064d5,165.0,cus_SiNvoRVu10VYCP,9000.0,1080.0
771,co_9bac8813-6796-4953-90e0-be5c800be0a3,Codicem,IN_HOUSE,codicem.dev,cus_SmVKXbAxsnDRew,sub_1RqwLDKojVEYZPlXFFznafoG,co_9bac8813-6796-4953-90e0-be5c800be0a3,15.0,cus_SmVKXbAxsnDRew,8900.0,1068.0
772,co_9bb56f92-aa83-4c2b-9d58-2158c1b239e2,Digit Spark,AGENCY,digitspark.co,cus_S7yMbYUvyvS8N1,sub_1RDiQCKojVEYZPlXu89kAjyG,co_9bb56f92-aa83-4c2b-9d58-2158c1b239e2,555.0,cus_S7yMbYUvyvS8N1,75000.0,9000.0
773,co_9c05aaa2-c02c-494b-8523-46d2edfc9c8c,experics digital GmbH,AGENCY,experics.de,cus_SYaAFHEzVucswC,sub_1RdT0KKojVEYZPlXG5Gh7IDp,co_9c05aaa2-c02c-494b-8523-46d2edfc9c8c,228.0,cus_SYaAFHEzVucswC,7500.0,900.0
774,co_9c0c48d5-5070-459a-bc72-fc2065a78ffd,Peack,AGENCY,peackagency.com,cus_T16BOHySzBIUn4,sub_1S540rKojVEYZPlX8ioEU84y,co_9c0c48d5-5070-459a-bc72-fc2065a78ffd,39.0,cus_T16BOHySzBIUn4,8900.0,1068.0
775,co_9c1198ca-3e11-4785-979e-005c8dccbce2,Abimanufaktur,IN_HOUSE,abimanufaktur.de,cus_SHJJeL6cRWwv1a,sub_1RMkgbKojVEYZPlX8vDWJEQl,co_9c1198ca-3e11-4785-979e-005c8dccbce2,100.0,cus_SHJJeL6cRWwv1a,10900.0,1308.0
776,co_9c1e9336-e286-4c6b-be51-a1ce92a4d21c,Leroy Merlin,IN_HOUSE,leroymerlin.es,cus_SOTjpVfR0Lj8xi,sub_1RTgroKojVEYZPlXlOBFb5Aj,co_9c1e9336-e286-4c6b-be51-a1ce92a4d21c,216.0,cus_SOTjpVfR0Lj8xi,19900.0,2388.0
777,co_9c6d6228-0a40-4b1c-b7c4-777b99f6dbae,Medfin AI,IN_HOUSE,medfin.ai,cus_Sp9FyJcFyKzylC,sub_1RtV5mKojVEYZPlXY5seBS5I,co_9c6d6228-0a40-4b1c-b7c4-777b99f6dbae,42.0,cus_Sp9FyJcFyKzylC,8900.0,1068.0
778,co_9cc6fa41-10e8-419b-a542-72489f5f0bf0,Laynote,AGENCY,laynote.jp,cus_SrFs9TFOvNOrlO,sub_1RvXPFKojVEYZPlX2lKykeza,co_9cc6fa41-10e8-419b-a542-72489f5f0bf0,18.0,cus_SrFs9TFOvNOrlO,8900.0,1068.0
